date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:19:11	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:12%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3D3A8BFD38BD5F795DD5B3E046254CADC3	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexc478.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=3A8BFD38BD5F795DD5B3E046254CADC3)
12:19:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:19:12%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid=4A266B823CB4BF04B54AB8376CE45E12	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index0d3d.html	(from http://www.tateconsulting.eu/?wordfence_lh=1&hid=4A266B823CB4BF04B54AB8376CE45E12)
12:19:12	2345/2345	---M--	200	added ('OK')	application/json	date:Mon,%2018%20Nov%202019%2009:19:13%20GMT	https://www.tateconsulting.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tateconsulting.eu%2Fleeds-city-west-2%2F	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/wp-json/oembed/1.0/embedc63f.json	(from https://www.tateconsulting.eu/leeds-city-west-2/)
12:19:13	733/733	---M-Z	200	added ('OK')	application/rss+xml	etag:%2287be670e76c7324bbd4247a1e57dce8d-gzip%22	https://www.tateconsulting.eu/feed/?attachment_id=1660	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/feed/indexd3af.html	(from https://www.tateconsulting.eu/leeds-city-west-2/)
12:19:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:19:14%20GMT	https://www.tateconsulting.eu/?p=1660	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexb83b.html	(from https://www.tateconsulting.eu/leeds-city-west-2/)
12:19:14	2466/2466	---M-Z	200	added ('OK')	text/xml	date:Mon,%2018%20Nov%202019%2009:19:15%20GMT	https://www.tateconsulting.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tateconsulting.eu%2Fleeds-city-west-2%2F&format=xml	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/wp-json/oembed/1.0/embed46a5	(from https://www.tateconsulting.eu/leeds-city-west-2/)
12:19:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:19:17%20GMT	http://www.tateconsulting.eu/?wordfence_lh=1&hid=0F0FE0709D467E7BA04C74A13401E99C	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexaf63.html	(from https://www.tateconsulting.eu/leeds-city-west-2/)
12:19:15	69612/69612	---M--	200	added ('OK')	image/jpeg	etag:%2210fec-528c13fef4d80%22	https://www.tateconsulting.eu/wp-content/uploads/2016/01/Leeds-City-West-2.jpg	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/wp-content/uploads/2016/01/Leeds-City-West-2.jpg	(from https://www.tateconsulting.eu/leeds-city-west-2/)
12:19:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:19:18%20GMT	https://www.tateconsulting.eu/?p=1999	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index6752.html	(from https://www.tateconsulting.eu/screenshot-2019-09-26-at-20-32-36/)
12:19:16	2465/2465	---M--	200	added ('OK')	application/json	date:Mon,%2018%20Nov%202019%2009:19:18%20GMT	https://www.tateconsulting.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tateconsulting.eu%2Fscreenshot-2019-09-26-at-20-32-36%2F	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/wp-json/oembed/1.0/embedd58b.json	(from https://www.tateconsulting.eu/screenshot-2019-09-26-at-20-32-36/)
12:19:17	768/768	---M-Z	200	added ('OK')	application/rss+xml	etag:%2274964704ec290763edae200da5bf5d0f-gzip%22	https://www.tateconsulting.eu/feed/?attachment_id=1999	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/feed/indexc9dd.html	(from https://www.tateconsulting.eu/screenshot-2019-09-26-at-20-32-36/)
12:19:17	39591/39591	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:19:18%20GMT	https://www.tateconsulting.eu/berkeley-square/	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/berkeley-square/index.html	(from https://www.tateconsulting.eu/leeds-city-west-2/)
12:19:18	2586/2586	---M-Z	200	added ('OK')	text/xml	date:Mon,%2018%20Nov%202019%2009:19:19%20GMT	https://www.tateconsulting.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tateconsulting.eu%2Fscreenshot-2019-09-26-at-20-32-36%2F&format=xml	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/wp-json/oembed/1.0/embed7180	(from https://www.tateconsulting.eu/screenshot-2019-09-26-at-20-32-36/)
12:19:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:19:20%20GMT	http://www.tateconsulting.eu/?wordfence_lh=1&hid=DEB1B8FE8FC611F669A9D0AD8E3B6C87	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index4c1e.html	(from https://www.tateconsulting.eu/screenshot-2019-09-26-at-20-32-36/)
12:19:22	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:23%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3D5131724FEB4D9131EF758E3696B207C2	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index72d2.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=5131724FEB4D9131EF758E3696B207C2)
12:19:22	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:23%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3D4A7E87CC16D2AD178B080964857B9CE2	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index246d.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=4A7E87CC16D2AD178B080964857B9CE2)
12:19:22	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:23%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3D6EED2B171DF0AC741CF19165229FC29D	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index7349.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=6EED2B171DF0AC741CF19165229FC29D)
12:19:24	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:25%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3D35B534BF4245B3E5E1D2D41F23EC0882	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index0e50.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=35B534BF4245B3E5E1D2D41F23EC0882)
12:19:24	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:25%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3D830ACA48DCFCB6F6B082F81526C8D0E8	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexdf83.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=830ACA48DCFCB6F6B082F81526C8D0E8)
12:19:24	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:25%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3D7A791474A3C9E3B360DA1D6561C7937A	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index1e2b.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=7A791474A3C9E3B360DA1D6561C7937A)
12:19:24	765801/765801	---M--	200	added ('OK')	image/png	etag:%22baf69-59379d7fcf4a0%22	https://www.tateconsulting.eu/wp-content/uploads/2019/09/Screenshot-2019-09-26-at-20.32.36-1024x725.png	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/wp-content/uploads/2019/09/Screenshot-2019-09-26-at-20.32.36-1024x725.png	(from https://www.tateconsulting.eu/screenshot-2019-09-26-at-20-32-36/)
12:19:25	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:27%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3D492A6FB194D989BDE2C43954C8636E54	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexff4e.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=492A6FB194D989BDE2C43954C8636E54)
12:19:25	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:27%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3D365D8810A4BD1263BB8948FF3D6099A3	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index2232.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=365D8810A4BD1263BB8948FF3D6099A3)
12:19:25	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:27%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3D9BC9EEF2E01582D695F44FB70B1D360B	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index1a82.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=9BC9EEF2E01582D695F44FB70B1D360B)
12:19:26	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:27%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3D89D807602388A4A75F1E25ED72B8B480	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexf093.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=89D807602388A4A75F1E25ED72B8B480)
12:19:27	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:28%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3DE2B5CDD6B8627F261543D2A9D75E7194	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index1ec3.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=E2B5CDD6B8627F261543D2A9D75E7194)
12:19:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:19:28%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid=3C09E0190B235B8333CF3B042D11EA6B	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index25cd.html	(from http://www.tateconsulting.eu/?wordfence_lh=1&hid=3C09E0190B235B8333CF3B042D11EA6B)
12:19:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:19:28%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid=683279ADDF3BAC16343F675BEB896A0B	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexacb2.html	(from http://www.tateconsulting.eu/?wordfence_lh=1&hid=683279ADDF3BAC16343F675BEB896A0B)
12:19:28	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:29%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3D0FD4C99D64E3A96CCBF34BDF89FC9BEE	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index08d3.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=0FD4C99D64E3A96CCBF34BDF89FC9BEE)
12:19:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:19:30%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid=8D54BE2B3BDB9CED7BD8F91BB3B56305	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexeea2.html	(from http://www.tateconsulting.eu/?wordfence_lh=1&hid=8D54BE2B3BDB9CED7BD8F91BB3B56305)
12:19:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:19:31%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid=05FCFE553EF425BDFB22E1B63E666289	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexc053.html	(from http://www.tateconsulting.eu/?wordfence_lh=1&hid=05FCFE553EF425BDFB22E1B63E666289)
12:19:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:19:31%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid=E2FBA43F2470AFFEF1EC28F243CE36A5	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexb9ce.html	(from http://www.tateconsulting.eu/?wordfence_lh=1&hid=E2FBA43F2470AFFEF1EC28F243CE36A5)
12:19:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:19:31%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid=03116FCC63F11CF73F88CB55F89B5D8A	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexb812.html	(from http://www.tateconsulting.eu/?wordfence_lh=1&hid=03116FCC63F11CF73F88CB55F89B5D8A)
12:19:32	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:33%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3D011129BBEE6A5D0F296F21FDCD27CBAA	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index995f.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=011129BBEE6A5D0F296F21FDCD27CBAA)
12:19:33	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:34%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3D5C9FAFE2742BD86EC5ACB37139F6E2C1	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index9e1b.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=5C9FAFE2742BD86EC5ACB37139F6E2C1)
12:19:33	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:34%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3D7D6961D1C471ADDC5F4ECA7BE5C5F606	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index8bf2.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=7D6961D1C471ADDC5F4ECA7BE5C5F606)
12:19:34	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:36%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3D318D19A741F29F0F852F198C4159E480	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index02a2.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=318D19A741F29F0F852F198C4159E480)
12:19:34	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:36%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3DF08A3271CA18B89E304EDC2A54F8BFF7	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index63f9.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=F08A3271CA18B89E304EDC2A54F8BFF7)
12:19:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:19:35%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid=20413392A2E887F9C24FAB8C37AA638D	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexe40a.html	(from http://www.tateconsulting.eu/?wordfence_lh=1&hid=20413392A2E887F9C24FAB8C37AA638D)
12:19:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:19:36%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid=1B70F4BED43D0FE0B896ABD974E43821	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index4975.html	(from http://www.tateconsulting.eu/?wordfence_lh=1&hid=1B70F4BED43D0FE0B896ABD974E43821)
12:19:36	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:37%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3D343CDA18163D16807A1FBDC220A08F87	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index3338.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=343CDA18163D16807A1FBDC220A08F87)
12:19:36	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:37%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3DF10FE5C420209553B46071983B74FFE1	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index7de7.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=F10FE5C420209553B46071983B74FFE1)
12:19:36	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:38%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3DBFEFB398DD04CDCA7E0BFA0EA52C477A	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexf54e.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=BFEFB398DD04CDCA7E0BFA0EA52C477A)
12:19:37	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:39%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3D84601D5E2FAF10C70754945A4B2E7DA1	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index84ad.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=84601D5E2FAF10C70754945A4B2E7DA1)
12:19:38	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:39%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3D2BFB2E567B121B26F00DD0923AFE6681	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexd1de.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=2BFB2E567B121B26F00DD0923AFE6681)
12:19:38	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:39%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3D2AC6B5925A9248CE60C4AEAD6757124A	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexd96c.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=2AC6B5925A9248CE60C4AEAD6757124A)
12:19:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:19:39%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid=1D176C501510673118B275FAA66C6490	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index38f4.html	(from http://www.tateconsulting.eu/?wordfence_lh=1&hid=1D176C501510673118B275FAA66C6490)
12:19:39	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:40%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3D8D3FF4E9C082D6E29288D297E1AD386E	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index44c0.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=8D3FF4E9C082D6E29288D297E1AD386E)
12:19:39	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:41%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3D6B4E4D6CE90BFE3F43FCE11212139961	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index5740.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=6B4E4D6CE90BFE3F43FCE11212139961)
12:19:40	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:42%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3D012528BBB265BB996996CE15077EACA5	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexbe44.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=012528BBB265BB996996CE15077EACA5)
12:19:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:19:41%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid=BD690E224251EA441E8D8485CC3A9561	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexc493.html	(from http://www.tateconsulting.eu/?wordfence_lh=1&hid=BD690E224251EA441E8D8485CC3A9561)
12:19:41	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:42%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3D34C673144F5FCCA6A3F21E40AF6DEAD3	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexed7b.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=34C673144F5FCCA6A3F21E40AF6DEAD3)
12:19:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:19:42%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid=FE31F642DD63E197A08E95D19C1D6876	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexb827.html	(from http://www.tateconsulting.eu/?wordfence_lh=1&hid=FE31F642DD63E197A08E95D19C1D6876)
12:19:42	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:44%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3DE0CCC8872FA39E5FE67341DB0A2B60DE	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexfcaf.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=E0CCC8872FA39E5FE67341DB0A2B60DE)
12:19:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:19:43%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid=A77146D1524EFBEDFB82617906A9205B	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index4087.html	(from http://www.tateconsulting.eu/?wordfence_lh=1&hid=A77146D1524EFBEDFB82617906A9205B)
12:19:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:19:44%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid=7F3B684205EA1041FC24C8FB3AB5DE1F	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexbf65.html	(from http://www.tateconsulting.eu/?wordfence_lh=1&hid=7F3B684205EA1041FC24C8FB3AB5DE1F)
12:19:44	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:45%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3D7C6B525B2B5173B78E6F5E8C4F6ADECF	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexd904.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=7C6B525B2B5173B78E6F5E8C4F6ADECF)
12:19:44	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:45%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3D1A6389D48E653D6803F8CE2BD3773744	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexc89d.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=1A6389D48E653D6803F8CE2BD3773744)
12:19:45	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:46%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3D43B322F29EBB55D65E0CE5831FB69202	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index5d31.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=43B322F29EBB55D65E0CE5831FB69202)
12:19:45	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:47%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3D6280FF178245D29F97063DD304B92727	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index1a7e.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=6280FF178245D29F97063DD304B92727)
12:19:46	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2009:19:47%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid%3D2567D12120FE8BEF989483C33C5890D4	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexf6d3.html	(from https://www.tateconsulting.eu/?wordfence_lh=1%26hid=2567D12120FE8BEF989483C33C5890D4)
12:19:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:19:47%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid=DE895B534B1343E3EDB37E147CD37A2D	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index1b84.html	(from http://www.tateconsulting.eu/?wordfence_lh=1&hid=DE895B534B1343E3EDB37E147CD37A2D)
12:19:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:19:48%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid=4E9CE401EBED94D8FDBECBC2248250D4	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexb086.html	(from http://www.tateconsulting.eu/?wordfence_lh=1&hid=4E9CE401EBED94D8FDBECBC2248250D4)
12:19:47	2431/2431	---M--	200	added ('OK')	application/json	date:Mon,%2018%20Nov%202019%2009:19:48%20GMT	https://www.tateconsulting.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tateconsulting.eu%2Four-markets%2Fresidential-mixed-use%2Fobel-tower-belfast-2%2F	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/wp-json/oembed/1.0/embed2bee.json	(from https://www.tateconsulting.eu/our-markets/residential-mixed-use/obel-tower-belfast-2/)
